primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
It Started with a Kiss: They Kiss Again,2007,2008,"Comedy,Drama,Romance",7.0,782,7eb9c31b-77d8-4750-9691-6db5528c4b4a,itstartedwithakisstheykissagain
Yu-Gi-Oh! Arc-V,2014,2018,"Adventure,Animation,Fantasy",6.0,782,9d8b087b-68c9-4cb2-9b6a-dbf83a02318a,yugioharcv
Aquaman,1967,1969,"Action,Adventure,Animation",6.6,782,0f86b1c3-1932-4f5e-88f0-396fe9f66459,aquaman
My School President,2022,2023,"Comedy,Music,Romance",8.5,782,bd0f6a05-ef85-4557-8bc0-baf0f5dfa6e3,myschoolpresident
The Rational Life,2021,\N,"Drama,Romance",8.0,781,522db698-d013-4df9-abec-e5dc3ad6ebcd,therationallife
Konosuba: An Explosion on This Wonderful World!,2023,2023,"Adventure,Animation,Comedy",6.9,781,41986d9f-cc04-4a9a-a99e-05e0f2f5e4f7,konosubaanexplosiononthiswonderfulworld
Shadow Raiders,1998,1999,"Action,Animation,Sci-Fi",8.1,781,36c61197-e164-44d2-820f-a8d35d2d9d70,shadowraiders
Mighty Thor,1966,1966,"Action,Animation,Fantasy",6.5,781,0ebc282c-4f14-4854-84d7-63c2cbf1d562,mightythor
Kasautii Zindagii Kay,2001,2008,"Drama,Romance",2.9,781,f0c9a020-3a66-42c4-b69e-691197a82fab,kasautiizindagiikay
Rove Live,2000,2009,"Comedy,Talk-Show",6.4,781,bf0cbb74-077c-4dff-aa21-7371b81b2974,rovelive
Grosse Pointe,2000,2001,Comedy,7.8,781,29bad896-a262-4971-9226-461162e6bd5d,grossepointe
Captain Flamingo,2006,2010,"Animation,Comedy,Family",4.4,780,8b415291-d421-40e9-b718-7836d8472875,captainflamingo
The Time of Our Lives,2013,2014,Drama,7.9,780,51ffd1f1-8663-4134-97bc-334df95cb2e0,thetimeofourlives
Kevin Hill,2004,2005,"Drama,Romance",6.6,780,a95276a6-bf58-4484-b2f4-403688069967,kevinhill
Pelle Svanslös,1997,1997,Family,6.8,780,b529e45b-279f-4d23-9326-56e5825baa16,pellesvansls
Neighbors from Hell,2010,2010,"Animation,Comedy",5.9,780,7752c676-de4a-42c8-a23d-62608d8e0a20,neighborsfromhell
The Snoopy Show,2021,\N,"Action,Adventure,Animation",8.1,780,2daba3d8-7ea7-48b8-8e90-61b629d64b9f,thesnoopyshow
Chris Stuckmann Hilariocity Reviews,2013,\N,Comedy,8.6,780,a9678d99-3074-4d94-a2cd-e5e08fd8caa0,chrisstuckmannhilariocityreviews
Trail of Lies,2013,2014,"Comedy,Crime,Drama",6.8,779,3312324d-6aa3-4613-b211-52b85d3e638d,trailoflies
Time of Honor,2008,\N,"Drama,Romance,War",8.0,779,c082fc53-e275-47d3-9e76-230681a1a7b1,timeofhonor
G-Force: Guardians of Space,1987,1987,"Action,Adventure,Animation",7.4,779,1d06dfdf-fa03-46db-965d-92fa678d483f,gforceguardiansofspace
ChäoS;HEAd,2008,2008,"Animation,Horror,Mystery",5.9,779,f5a15398-728e-4bf1-a05f-eac7f88006ee,choshead
Inside Edition,1988,\N,"Documentary,News",4.0,779,917b6053-d432-46f1-8856-7a78f6de6b3a,insideedition
Ultramarine Magmell,2019,2019,"Action,Adventure,Animation",6.1,779,6f4eceb4-570f-4570-9bd1-694fbc5df54a,ultramarinemagmell
Six,2021,\N,"Crime,Mystery,Thriller",5.3,778,7fdf7de0-e1c7-4f54-9355-5ef323f1669f,six
Scoundrels,2010,\N,"Comedy,Drama",6.4,778,9ec3a596-8f83-48f3-a251-86dd23eff4fd,scoundrels
Internet Historian,2017,\N,"Animation,Comedy,Documentary",9.2,778,bbc817f3-2894-45f9-ba84-3b3049c5191d,internethistorian
Terra Nostra,1999,2000,"Drama,Romance",6.8,778,76b857c9-5973-4b27-b9b6-132c0fc00165,terranostra
Spitting Image,2020,2021,Comedy,5.6,778,9275d16f-9bc8-4bd8-8439-ea1e72960b82,spittingimage
Love All Play,2022,2022,"Drama,Romance,Sport",7.7,778,9d12b93a-2028-4920-8a0d-9e93eef6a354,loveallplay
Los pacientes del doctor García,2023,2023,Drama,6.8,778,bf208dff-267e-4b23-97f2-a6357e00bbbd,lospacientesdeldoctorgarca
Sheriff Callie's Wild West,2013,2017,"Action,Adventure,Animation",6.3,777,92abbbcf-e6a4-4351-9c3e-cfebfbdeea75,sheriffcallieswildwest
That's My Life,2014,2017,"Crime,Drama",5.0,777,f8751c24-046b-4ea1-9256-5993444223c4,thatsmylife
Until Life Do Us Part,2021,2021,Drama,7.3,777,62e3f3b9-9b2e-431c-8126-f0fa2c0dab2c,untillifedouspart
Kaçak Gelinler,2014,2015,"Comedy,Romance",5.6,777,915c8957-b16c-489f-836b-45cbb0403dde,kaakgelinler
Dr. Aibolit,1984,1985,"Animation,Family,Musical",7.5,777,160ac35f-d78a-4eec-8e6c-8d34f55ecbfc,draibolit
Yeh Hai Chahatein,2019,\N,"Action,Drama,Family",4.0,777,a08fd2d5-699f-4418-b6ba-15fd26ca12dc,yehhaichahatein
Diablo Guardián,2018,2019,"Action,Drama",6.1,776,e7f4bf49-bee7-46d1-ac23-ce7d124d3727,diabloguardin
Didn't I Say to Make My Abilities Average in the Next Life?!,2019,2019,"Action,Adventure,Animation",6.5,776,aed5ba9e-3977-41cd-b9d3-f4ff6312c531,didntisaytomakemyabilitiesaverageinthenextlife
Snack vs. Chef,2022,\N,"Game-Show,Reality-TV",5.4,776,16f3af3c-7507-4552-8c40-41e4323e0fe5,snackvschef
Jungle Cubs,1996,1998,"Adventure,Animation,Comedy",6.1,776,f5ea8a9c-68fc-4c3c-a69e-fb0bc81d5bce,junglecubs
The Chosen One,2019,2019,"Mystery,Thriller",5.8,776,99f420b5-55bc-46a6-920a-305be018a372,thechosenone
Doctor X,2012,\N,"Comedy,Drama,Mystery",7.5,776,bb163cb7-d117-495e-b2da-871a92a2a5f3,doctorx
The Gourmet Detective,2015,2020,"Crime,Drama,Mystery",7.1,776,f1224a9b-c91c-4798-ad80-ecd59dd64a7f,thegourmetdetective
Scrapped Princess,2003,2003,"Adventure,Animation,Comedy",7.4,776,df92e90c-4a0c-4c9b-b340-09d3e4097e6c,scrappedprincess
Age of the Living Dead,2018,\N,"Action,Horror,Sci-Fi",4.4,776,1204dcd4-6f0f-421a-82ad-a1ff7450fa04,ageofthelivingdead
Indian Idol,2004,\N,"Music,Reality-TV",5.0,775,f80669f7-99fc-4396-b8a5-74723dbbced3,indianidol
Love Island Australia,2018,2023,Reality-TV,5.6,775,e39403d8-8142-4eac-9f5b-e800df7f4a44,loveislandaustralia
The Chris Isaak Show,2001,2004,"Comedy,Music",7.8,775,665e2dd1-44dd-405f-8ee8-b4d9ed1893fb,thechrisisaakshow
XXX: Uncensored,2018,2020,"Comedy,Drama,Romance",4.8,774,3cb172a9-d447-4607-8dd9-b949ea2d4448,xxxuncensored
Strong Girl Nam-soon,2023,2023,"Action,Comedy,Crime",7.1,774,4c6d1a1b-78d9-4e84-9e4d-0d6aa606c832,stronggirlnamsoon
The Kicks,2015,2016,"Comedy,Family,Sport",6.8,774,93a16bc6-ca10-40f0-908c-5b74753b5ae8,thekicks
Beyblade Burst,2016,\N,"Action,Animation,Comedy",6.8,774,a7de9bc3-d7ab-457a-84cb-9a1b9e20a33b,beybladeburst
Crazy Like a Fox,1984,1986,"Comedy,Crime,Mystery",7.0,774,f316a87e-5243-4652-b3cb-21933cbdc189,crazylikeafox
The Dungeon of Black Company,2021,2021,"Animation,Comedy,Fantasy",6.6,774,960dee46-c94e-4c64-8387-b4269320e9d6,thedungeonofblackcompany
Witless,2016,2018,"Comedy,Thriller",6.9,774,849bcf25-1ae2-481f-99c8-05e6634fc069,witless
Honey West,1965,1966,"Action,Crime,Drama",7.5,773,06805a3d-5b08-4782-88ad-58b01d8c9383,honeywest
Tajne vinove loze,2021,\N,"Drama,Mystery,Romance",6.2,773,2a552efd-2b73-4da7-9189-8af8cc529df4,tajnevinoveloze
The Wingfeather Saga,2022,\N,"Adventure,Animation,Fantasy",8.4,773,e9437135-e096-4815-91e1-b6e42342bfa5,thewingfeathersaga
Acapulco H.E.A.T.,1993,1994,"Action,Adventure",5.6,773,661f9de3-6f40-4af2-8d7d-b2a942905916,acapulcoheat
Alien Surf Girls,2012,2012,"Family,Sci-Fi",6.9,772,a375a26b-4a85-4f2f-a180-b3c91877103a,aliensurfgirls
The Surreal Life,2003,\N,"Comedy,Reality-TV",5.5,772,35aaf705-af34-4727-a927-e5175fbf7a3a,thesurreallife
Killer Women with Piers Morgan,2016,2017,"Crime,Documentary",6.6,772,2bbe8cdc-cc9b-4ddb-8093-b8656c53c27e,killerwomenwithpiersmorgan
Made,2003,\N,Reality-TV,5.9,772,f6872d16-1260-4b23-93d2-c54fa227218e,made
Handsome Siblings,2020,2020,"Action,Adventure,Comedy",7.9,772,676ab798-edf2-4211-8219-56608010c79e,handsomesiblings
Kayip,2013,2014,"Action,Drama",7.8,771,3e39ef62-36c5-42e0-ae2c-957dc57304fb,kayip
All About the Washingtons,2018,2018,"Comedy,Music",4.8,771,3b56853e-cc2f-4ee5-aa3f-efb615d33ebe,allaboutthewashingtons
The Little Lulu Show,1995,1999,"Animation,Comedy,Family",7.2,771,45586cc6-8b85-4609-8eb4-6f95c71878c6,thelittlelulushow
86 & Lex,2018,2018,"Drama,Romance",5.9,771,a9de091d-ed49-4d45-9be4-a134ecb8cabd,86lex
Girlfriends,2018,2018,Drama,6.5,771,da30dd9b-25b6-45a8-8a52-4c207dc0786e,girlfriends
The Making of an Ordinary Woman,2019,2019,"Comedy,Drama",8.5,770,77a17f9e-2a84-45e7-a2c0-7e11c13091f6,themakingofanordinarywoman
Adamas,2022,2022,"Drama,Mystery,Thriller",7.0,770,ed8ea6da-87fb-4a16-b88d-d5b24ff277d0,adamas
Bade Achhe Lagte Hain,2011,2014,"Drama,Romance",5.5,770,644c0022-073d-455a-a861-71ff66451fd4,badeachhelagtehain
Carrusel,1989,1990,"Drama,Family",8.3,770,c1e84b33-0834-47b9-a08a-6a4e36c07868,carrusel
Auction Kings,2010,\N,Reality-TV,5.9,770,31e12658-e965-4421-9df8-82c76ecc5625,auctionkings
Don Chuck Story,1975,1977,"Adventure,Animation,Family",6.8,770,037348fe-34f4-4eb4-9a89-2770a07d270a,donchuckstory
Sweetness and Lightning,2016,2016,"Animation,Comedy,Drama",7.2,770,ca9067ef-abf5-4127-87e2-df3cbda8bde8,sweetnessandlightning
Faadu - A Love Story,2022,\N,Romance,7.8,770,345d9026-f921-4c76-8416-857200340866,faadualovestory
Insomniacs After School,2023,2023,"Animation,Comedy,Drama",7.9,770,02032998-a401-4cf2-a332-844b96f622a4,insomniacsafterschool
My Own Swordsman,2006,\N,Comedy,8.6,770,2c9ea54c-4d97-40c9-a5e5-6f29f0cca682,myownswordsman
Strawberry Panic,2006,2006,"Animation,Drama,Romance",7.1,770,26104c11-ad1f-4ecf-8bbd-609a98363095,strawberrypanic
Swarajyarakshak Sambhaji,2017,\N,"Action,Biography,History",9.4,770,8981600d-e4b1-40b8-90d2-1e629f0647b9,swarajyarakshaksambhaji
Fantasy Island,1998,1999,"Adventure,Comedy,Drama",6.3,770,de10d0e8-29b4-4437-ab39-dfeebd458618,fantasyisland
The Legend of the Legendary Heroes,2010,\N,"Action,Adventure,Animation",7.0,769,631d6e6f-7881-4b01-a246-c5728c26e266,thelegendofthelegendaryheroes
A Class Apart,2021,2021,"Crime,Drama",5.9,769,70107420-c085-4b84-b443-aa2287941220,aclassapart
Joseph from Egypt,2013,2013,"Biography,Drama,History",5.8,769,f21204c2-23eb-4368-871b-592897c0f3cf,josephfromegypt
Pqueen,2017,\N,Talk-Show,8.8,768,0e9c4b26-cce2-423c-9194-58b295570316,pqueen
Lindenstraße,1985,2020,"Drama,Family",4.7,768,496b48a6-b31d-4c73-91bf-46bdcbda20d6,lindenstrae
Three Busy Debras,2020,2022,Comedy,6.0,768,fa765cc7-2629-4e2d-9f6f-c3242ddb3e4a,threebusydebras
Brooke Knows Best,2008,\N,Reality-TV,2.7,768,c78451c6-4418-4949-8429-de96828a834d,brookeknowsbest
The Real Housewives of Dallas,2016,2021,Reality-TV,4.9,768,1e52ad87-50e6-409f-b00a-693ddd639707,therealhousewivesofdallas
Speed Buggy,1973,1983,"Animation,Family",6.6,767,ab7be832-8965-410f-8667-1d86b77578f4,speedbuggy
Pros and Cons,2018,\N,"Comedy,Drama",7.5,767,d738a110-4073-402f-a79c-2d286e20ab96,prosandcons
Jerseylicious,2010,\N,Reality-TV,4.3,767,1d42cfb6-0131-4205-b343-ff1054b4ca00,jerseylicious
Don't Say No,2021,2021,Romance,7.3,767,2879296a-6ec4-466f-ae26-b83740b5074b,dontsayno
Undercover Billionaire,2019,\N,Reality-TV,7.6,766,682d4b15-3f39-46c5-af82-bf3bb7faaa14,undercoverbillionaire
Basketball Wives,2010,\N,Reality-TV,3.6,766,71f379b5-a925-4e27-9c13-330e4b9c2a8a,basketballwives
Mere Humsafar,2021,\N,"Drama,Romance",8.5,766,50a88041-c447-4df0-9254-dc1d62d2b0ac,merehumsafar
Arsenal Military Academy,2019,2019,"Action,History,Romance",8.3,766,3988f8b9-dbf7-4a88-a5e0-f4c4d94a37af,arsenalmilitaryacademy
De Ridder,2013,2016,Crime,7.6,766,93805350-8631-47fe-951d-a9d0a6a5494c,deridder
Fernwood Tonight,1977,1977,"Comedy,Talk-Show",8.6,766,98304417-aac1-482e-9759-5060bcd299d1,fernwoodtonight
The Favorite,2008,2009,"Drama,Mystery,Thriller",7.7,765,cc50a909-8ac1-4502-a6a1-53f0af589ce1,thefavorite
Between Us,2022,2023,"Drama,Romance",7.9,765,eb35e84a-f20b-4a66-a4de-111d90c65098,betweenus
Syucheu,2018,2018,"Crime,Drama,Thriller",7.4,765,d74ae487-be3f-41c7-a0e5-83aa12aa7273,syucheu
El Maestro,2019,2019,"Drama,Music",8.8,765,79fa3b1c-8f48-4876-b47c-c0e338437d90,elmaestro
Pact of Silence,2023,\N,"Crime,Drama,Thriller",6.8,765,22b27078-20a4-4ae3-87dc-4d9ee08d8a65,pactofsilence
Yasemince,1997,2005,Comedy,6.7,765,7ac0e2d3-0113-47ce-8a9d-642b451054ee,yasemince
The David Letterman Show,1980,1980,"Comedy,Talk-Show",7.1,765,fef823fc-c243-46fb-acf1-001509f38b26,thedavidlettermanshow
The Others,2000,2000,"Drama,Horror,Mystery",7.6,764,0e3666a2-d995-4297-ab05-57b4e7ce615f,theothers
Making Fun,2022,\N,Reality-TV,7.1,764,21dd5112-63fe-4366-8fe8-1ccb1f73f469,makingfun
Rurouni Kenshin,2023,\N,"Action,Adventure,Animation",8.3,764,c67d0f03-1016-4d18-be64-6331a020346c,rurounikenshin
It's Your Move,1984,1985,Comedy,8.3,764,67adcf80-f010-4813-8d00-482c00e66bdc,itsyourmove
Impractical Jokers,2012,2016,Comedy,6.9,764,f59f736e-524b-46d6-ab4d-672058b83900,impracticaljokers
Jedini izlaz,2021,\N,"Mystery,Thriller",7.6,764,e742be12-421c-4c58-9ff8-744c874370c0,jediniizlaz
Ga-Rei-Zero,2008,\N,"Action,Animation,Drama",7.3,764,1c110487-6f38-4cbd-bed8-d65c7ad612b2,gareizero
Bunsen Is a Beast,2017,2018,"Adventure,Animation,Comedy",4.0,764,1c0d7f07-d677-4628-a0ab-2534dbdc22f1,bunsenisabeast
Kaderimin Oyunu,2021,2022,Drama,5.2,763,697434d4-89eb-4ccf-93a0-a87af385dcd7,kaderiminoyunu
Call-center,2020,2020,"Crime,Drama,Thriller",6.9,763,2fd72c7d-2c90-40b7-a0fd-d7bed90a81de,callcenter
Knallerfrauen,2011,\N,Comedy,7.4,763,b9bb35db-f91d-4716-bdfc-2dd8a3c77de9,knallerfrauen
How the Earth Was Made,2009,\N,"Documentary,History",8.0,763,e4a1156d-9762-45b7-8e4a-c1c0fe406805,howtheearthwasmade
The Ending Planner,2012,\N,"Drama,Mystery",6.9,763,dcd36d71-900d-4bbe-90b3-5a76466b9ca3,theendingplanner
Snoopy in Space,2019,2021,"Adventure,Animation,Comedy",7.6,763,b4e0c147-3c07-4b23-ad65-8e61a9ee7b82,snoopyinspace
Maya & Miguel,2004,2009,"Adventure,Animation,Comedy",5.9,763,3cb41501-0188-449b-bf85-f4316f07427b,mayamiguel
Time Trumpet,2006,\N,Comedy,8.0,763,fb4fb5bd-560a-4387-8b9f-5c9f1e225910,timetrumpet
Zindagi inShort,2020,2020,"Comedy,Drama,Romance",7.1,763,6b4090a2-9b5a-427f-81be-016f1d8a4d5f,zindagiinshort
Kamen Rider Black Sun,2022,\N,"Action,Adventure,Drama",7.3,763,a8b08bc2-c2ee-4f5b-919f-0c901fa566a9,kamenriderblacksun
High Heat,2022,\N,Drama,6.2,762,9aa4f665-6d41-450d-b833-a7ff21ab2188,highheat
H+,2011,2013,Sci-Fi,7.1,762,875aae99-9105-482e-80dd-e71b42e90085,h
Velo misto,1980,1981,"Comedy,Drama,History",8.9,762,3b962354-b017-4828-b9a2-af2ced1114cb,velomisto
Natural World,1983,\N,Documentary,8.6,762,8b2c24a7-55e7-4865-81d2-2661964fab13,naturalworld
Twelve Forever,2019,2019,"Action,Adventure,Animation",6.9,762,e3cefa87-9833-4f3b-b3ec-5b7e31a2b59f,twelveforever
Hubert ohne Staller,2011,\N,"Comedy,Crime,Drama",7.6,762,45e0b3e8-0c19-4af4-9d1f-5b720598da03,hubertohnestaller
This Is Football,2019,2019,"Documentary,Sport",8.0,762,d8a86d77-001c-4728-86b1-16e3f4457b3f,thisisfootball
The Adventures of Tom Sawyer,1980,1980,"Adventure,Animation,Comedy",8.0,761,abc29e17-255e-4973-99da-0420465e53bc,theadventuresoftomsawyer
Monsters Inside Me,2009,\N,Documentary,7.6,761,0f5e4e04-2a7d-4c8d-937d-c63538e78929,monstersinsideme
North Shore,2023,\N,"Crime,Thriller",6.7,761,3a0b6eac-6447-45f1-8390-b4a575a0894a,northshore
Sin Senos No Hay Paraíso,2008,\N,"Action,Crime,Drama",6.9,761,6e1882fc-866c-4fa8-a7b2-9bb089f157d4,sinsenosnohayparaso
AfterMASH,1983,1985,"Comedy,Drama",5.6,760,f1d6148e-e7e7-47c3-8928-a4a1842caa36,aftermash
Kokkoku,2018,2018,"Animation,Drama,Mystery",6.9,760,76a2c56c-ba00-49f2-b239-9d8fc1be9ad0,kokkoku
Alpha Betas,2021,\N,"Animation,Comedy",8.2,760,458f41c0-512e-46a5-bf55-61fe46a7a572,alphabetas
Familie Braun,2016,2016,"Comedy,Drama",7.4,760,655341d0-42a6-4d1d-8702-a5d0848be3e4,familiebraun
The Pickup Artist,2007,\N,"Reality-TV,Romance",6.8,760,6f1af61b-2470-452a-b73a-b5db9b1c4f0f,thepickupartist
"If It's for My Daughter, I'd Even Defeat a Demon Lord",2019,\N,"Adventure,Animation,Comedy",7.0,760,38109ab4-5949-4768-b49a-d69840dc3258,ifitsformydaughteridevendefeatademonlord
Bay Kamber,1994,1994,Comedy,6.6,760,8ff8f65d-104f-4c7f-9730-c7924de8bd92,baykamber
Persona 5: The Animation,2018,2019,"Action,Adventure,Animation",6.6,760,5d794e39-112b-4ccc-aaf1-1fb1986f5cff,persona5theanimation
Sin identidad,2014,2015,Drama,7.4,759,cedec5ee-2742-4b2f-b4d2-32c4840fd3ae,sinidentidad
Grand Maison Tokyo,2019,2019,Drama,7.5,759,f911a47f-c937-4f81-b4f1-19dd801384ac,grandmaisontokyo
Reggie Perrin,2009,2010,Comedy,6.5,759,a97ad231-05cd-4ef0-9d6c-6681e18a2bc8,reggieperrin
Oka Chinna Family Story,2021,\N,Drama,8.1,759,c161e08b-7f6e-42b7-ac52-7ef558cc9e25,okachinnafamilystory
Hippocrate,2018,\N,Drama,7.9,759,76942e65-9d23-4143-acb8-06cafa25f527,hippocrate
Aerial America,2010,\N,Documentary,8.9,759,2c743aba-05f6-445f-b257-5acbb24edb59,aerialamerica
TheOdd1sOut,2014,\N,"Animation,Biography,Comedy",8.1,758,d9ddabf6-2fe3-4780-aeab-5ddb88a4d005,theodd1sout
Love Thy Neighbour,1972,1976,Comedy,7.0,758,83495af7-11d0-4ea0-a22a-6e5a84ef0b19,lovethyneighbour
Private Lives,2020,2020,"Crime,Drama,Romance",6.5,758,64db933d-4c8f-44c6-a09b-31711106cfe3,privatelives
Aria the Scarlet Ammo,2011,2011,"Action,Animation,Comedy",6.5,758,686657bd-4bd7-4de8-9150-4bc845d4a4d8,ariathescarletammo
The Return of the Condor Heroes,2006,\N,"Action,Adventure,Drama",7.3,757,47de18f4-5325-47d8-a077-7f36dedfa055,thereturnofthecondorheroes
Ooku: The Inner Chambers,2023,\N,"Animation,Drama,Fantasy",7.4,757,6ac7aaf0-27a0-46c6-af44-ad0f5b4e5d40,ookutheinnerchambers
Impuros,2018,\N,"Action,Crime,Drama",8.2,757,fe92f002-2bed-4d5b-9ebb-3c417308e99d,impuros
Power Rangers Beast Morphers,2019,2020,"Action,Adventure,Comedy",6.8,757,dd23bafe-6720-4069-8c0f-4d27840ab24d,powerrangersbeastmorphers
Little Women: LA,2014,\N,Reality-TV,5.7,757,758db92e-f5ac-4b79-848e-0ac88b49b4ef,littlewomenla
Tiger Mask II,1981,1982,"Action,Adventure,Animation",7.4,757,77773c1e-bafe-4eaa-9ef7-f01420d4ddd2,tigermaskii
Ahiru no Sora,2019,\N,"Animation,Sport",7.3,757,dfa5365c-bae0-4116-9dba-3ab29d2be8b4,ahirunosora
Evening Urgant,2012,\N,"Comedy,News,Talk-Show",6.2,756,cf5332d3-a53a-44be-82c5-220c3c2f56f5,eveningurgant
Press Your Luck,1983,1986,"Family,Game-Show",7.5,756,c3cea768-9918-4df1-b17d-ca5b01aa2447,pressyourluck
Emma Approved,2013,\N,Comedy,8.1,756,fbad381c-2a09-4a69-91ed-d7f9d7812edd,emmaapproved
Plats bruts,1999,2002,Comedy,8.7,756,d8b3f55f-5443-4ff5-bd54-22eba673d299,platsbruts
The Mimic,2013,2014,Comedy,7.6,756,c7d94f70-396e-421e-baa3-74313d4578d7,themimic
Dicktown,2020,2022,"Animation,Comedy,Mystery",6.9,755,b371f8b8-d99c-4251-adb7-d2f7be8ce7ab,dicktown
Alaska State Troopers,2009,\N,"Documentary,Western",7.5,755,47fd02e2-9d6f-4d16-82b0-9be36293db30,alaskastatetroopers
Special Agent Oso,2009,2012,"Action,Adventure,Animation",5.2,754,ea711f29-2655-4322-a42f-f017a7a6e64d,specialagentoso
The Demon Headmaster,1996,1998,"Drama,Family,Fantasy",7.3,754,fc7c2535-ab56-448d-9710-e2b177be0044,thedemonheadmaster
Dinosaucers,1987,1987,"Action,Animation,Comedy",6.4,754,1663d026-4402-496d-aed9-48de5e4e8f71,dinosaucers
Stargate Infinity,2002,2003,"Action,Adventure,Animation",3.5,754,e3298bb6-e28e-485e-8e4c-ae9f5d0b0585,stargateinfinity
Queer You Are,2021,2021,"Comedy,Drama",6.9,754,1964d44c-4cea-420e-a6d6-5e3639494974,queeryouare
Love After World Domination,2022,2022,"Action,Animation,Comedy",7.2,754,324876a4-1298-43c4-b917-63d10f8c5479,loveafterworlddomination
Godzilla,1978,1980,"Adventure,Animation,Family",6.2,754,253cafa3-7410-4d90-a5f2-04f28867de44,godzilla
Bajillion Dollar Propertie$,2016,2019,Comedy,7.9,754,426baf10-553c-499c-9d47-6792f7fd5976,bajilliondollarpropertie
The Likely Lads,1964,1966,Comedy,7.1,754,b72f7462-2711-49ba-aa43-3e5ccf19a803,thelikelylads
Ängelby,2015,2015,"Drama,Fantasy,Mystery",6.1,753,c40c897d-21ad-4fc0-859c-044a80c256ee,ngelby
The Jeff Foxworthy Show,1995,1997,"Comedy,Family",5.6,753,ad8ded1c-eea6-4a8f-a32b-94dada272e99,thejefffoxworthyshow
Clanul,2022,\N,"Action,Comedy,Crime",7.5,753,070db5f1-663b-4e7d-8154-31c5a1d5953d,clanul
Baggage Battles,2012,\N,Reality-TV,5.7,753,1a182321-bb17-4fdc-8633-1622a6325e72,baggagebattles
Silence,2021,\N,"Crime,Drama,Mystery",7.6,753,255af2ce-1b26-4ccf-94c9-db005ddeb3da,silence
Love and Secrets,2019,2019,"Action,Drama,Romance",6.2,753,94ca5b3f-7bdf-4715-bf60-415425282e87,loveandsecrets
Cagaster of an Insect Cage,2020,2020,"Action,Animation,Drama",6.0,753,2ddefb7a-1302-49c9-964c-f99538855204,cagasterofaninsectcage
Udaari,2016,\N,"Crime,Drama",8.6,752,6334d7f8-a41d-4b65-be67-1664dad27061,udaari
Spicy City,1997,1997,"Adventure,Animation,Crime",6.6,752,44460a40-14c9-4e6e-a528-07de34daa06f,spicycity
Out of Order,2003,2003,"Drama,Romance",6.9,752,ba28d3f4-51c6-4b02-90d9-e5db8bc4088a,outoforder
This Is Jinsy,2010,\N,"Comedy,Fantasy,Musical",7.0,752,e8d3551d-ceb5-46f0-a0e4-738f7c4aaddd,thisisjinsy
Genshiken,2004,2007,"Animation,Comedy",7.5,752,d0a814fd-9025-4009-84f5-65334805e579,genshiken
Ruxx,2022,2022,"Comedy,Drama,Romance",6.5,752,a99b8ad6-fef7-472f-8544-4265897ea5e6,ruxx
Ijon Tichy: Raumpilot,2007,2011,"Comedy,Sci-Fi",7.6,752,91f911dd-47e9-46cf-9fdc-4cc0983e4ed0,ijontichyraumpilot
Gap Year,2017,2018,"Comedy,Drama",7.0,751,9d4d05f2-cb46-4b0b-8f15-bd710de6138c,gapyear
The Fugitive,2000,2001,"Action,Drama,Mystery",6.9,751,f8c336fc-4c63-4ddd-b66b-53e2511c7b7a,thefugitive
The Duke of Death and His Maid,2021,\N,"Animation,Comedy,Drama",7.2,751,8b6d4bc7-0669-43fa-aff4-7bb9f4f4784b,thedukeofdeathandhismaid
The Holzer Files,2019,\N,"Horror,Mystery",7.3,751,5d54fd18-9716-406f-a61e-e6baf6d94b27,theholzerfiles
Karishma Kaa Karishma,2003,2004,"Comedy,Family,Fantasy",7.1,751,c1551302-5acb-4e08-8d9a-ca75663c878e,karishmakaakarishma
Billable Hours,2006,2008,Comedy,7.0,751,1fcb1235-72be-495a-a60c-4e5860f87ba2,billablehours
JourneyQuest,2010,\N,"Action,Adventure,Comedy",7.9,751,4fab5465-ce8c-4543-b1e5-32b729d5244a,journeyquest
Mr. Midnight: Beware the Monsters,2022,2022,"Adventure,Comedy,Horror",5.9,751,588febc5-bef8-4bb4-bec6-c52919488b11,mrmidnightbewarethemonsters
Mr Black,2019,2019,Comedy,7.3,750,cd395de6-896e-4e37-8c8a-26fb5dad1523,mrblack
Mrs. Brown's Boys: The Original Series,2002,2008,Comedy,7.2,750,662b20d5-82a2-4e14-969d-c92b0187a14e,mrsbrownsboystheoriginalseries
Happy Sugar Life,2018,2018,"Animation,Crime,Drama",6.5,750,7d5018d4-bd44-4fd9-aa17-bb98316cbf00,happysugarlife
Action League Now!!,2003,2004,"Animation,Comedy,Family",8.1,750,20f12458-2bf4-4030-a737-0fb77944bc59,actionleaguenow
Superhumans,2010,2014,Documentary,7.3,750,669a66e7-6af4-4531-a705-2167d5ade8da,superhumans
Praise Petey,2023,2023,"Animation,Comedy",6.1,750,33942fa8-7e08-4ae0-9aeb-26669e42e1ec,praisepetey
Songland,2019,2020,Reality-TV,8.1,749,71079b17-c0ff-4d6e-ac52-77ef1131fa26,songland
Tale of Tails,2021,\N,"Action,Crime,Mystery",7.2,749,e9357185-2156-45a8-bf7c-fb72fa1fb184,taleoftails
The Hustler,2021,2021,Game-Show,7.8,749,e427a5b4-240b-4323-844a-d39417c454da,thehustler
Univer. Novaya obschaga,2011,2018,Comedy,5.0,748,502f2e8b-9bcc-4a10-abc2-6c9b29a0efad,univernovayaobschaga
