primary_title,start_year,end_year,genres,average_rating,num_votes,show_id
The Tomorrow People,1973,1979,"Drama,Fantasy,Sci-Fi",7.2,808,0069647
Yeopgijeogin Geunyeo,2017,2017,"Comedy,Romance",6.9,808,6175760
My Only Love Song,2017,2017,"Comedy,Fantasy,Romance",7.1,808,6125832
The Adventures of Lano & Woodley,1997,1999,Comedy,8.8,808,0118250
Carmen Curlers,2022,\N,Drama,7.5,807,19383936
Die Harald Schmidt Show,1995,2004,"Comedy,Talk-Show",7.8,807,0112044
The Day My Butt Went Psycho!,2013,2015,"Action,Adventure,Animation",2.4,807,4363582
The Family Stallone,2023,\N,"Reality-TV,Talk-Show",6.6,807,26596318
The Amos 'n Andy Show,1951,1953,Comedy,8.6,807,0043175
Deg,2021,\N,"Crime,Drama,Thriller",6.7,807,8852066
World of Winx,2016,2017,"Action,Animation,Comedy",6.7,807,5874596
Natural Curiosities,2013,2018,"Documentary,History",8.6,806,3629970
The Wuzzles,1985,1985,"Animation,Comedy,Family",7.0,805,0088643
Hormones,2013,2015,"Comedy,Drama,Romance",8.1,805,3199398
Adventures in Wonderland,1992,1994,"Adventure,Comedy,Family",7.9,805,0088473
Umang Tarang,1989,1989,Game-Show,3.8,805,2557512
Chemistry,2011,2011,"Comedy,Crime,Drama",5.1,804,1886866
Pitta Kathalu,2021,\N,"Drama,Romance",5.2,804,13878800
The Hollowmen,2008,2008,"Comedy,Drama",8.4,804,1242819
Mein neuer Freund,2005,\N,"Comedy,Reality-TV",8.3,804,0450222
Abby's Ultimate Dance Competition,2012,2013,Reality-TV,4.5,804,2322264
Saul of the Mole Men,2007,2007,"Adventure,Comedy,Sci-Fi",5.3,803,0865414
Ambitions,2019,2019,Drama,5.8,803,9319680
Rich Kids of Beverly Hills,2014,\N,Reality-TV,3.0,803,3485248
Your Worst Nightmare,2014,\N,"Crime,Documentary",7.1,803,4111430
Working: What We Do All Day,2023,2023,Documentary,6.7,803,27619797
Ashish Chanchlani Vines,2014,\N,Comedy,8.5,802,9179242
Nature,1982,\N,"Documentary,Family",8.9,802,0083452
Young Jedi Adventures,2023,\N,"Action,Adventure,Animation",5.9,802,20674124
The Delivery Man,2015,2015,Comedy,7.0,802,4610700
Average Joe,2023,\N,"Comedy,Drama",7.1,802,18070984
The Tulip Age,2010,2014,Drama,3.2,802,2024922
Out There,2013,2013,"Animation,Comedy,Drama",6.6,802,2377271
Casi ángeles,2007,2010,"Adventure,Comedy,Drama",6.6,802,1151030
M.A.N.T.I.S.,1994,1995,"Action,Sci-Fi",6.1,801,0108843
Terrahawks,1983,1986,"Action,Adventure,Family",7.1,801,0085099
Elite Short Stories: Samuel Omar,2021,2021,Drama,6.1,801,16259804
Mozaffar's Treasure,2006,\N,Comedy,6.1,801,5920828
The Circle: France,2020,2020,Reality-TV,7.4,801,9581778
Your Family or Mine,2015,2015,Comedy,5.9,800,3597660
When I Fly Towards You,2023,2023,"Comedy,Drama,Romance",8.5,800,28036189
The Late Late Show with Craig Kilborn,1999,2004,"Comedy,Talk-Show",5.3,800,0192906
The Chris Rock Show,1997,2000,"Comedy,Music,Talk-Show",6.9,800,0118285
Nonkels,2022,\N,"Comedy,Drama",7.9,800,16533392
Larva,2011,2022,"Adventure,Animation,Comedy",7.2,799,6966158
Flinch,2019,2019,Game-Show,4.4,799,9196244
Chakravartin Ashoka Samrat,2015,2016,"Biography,History",6.7,798,4505268
Michael & Michael Have Issues,2009,2009,Comedy,7.7,798,1043732
The Greatest Event in Television History,2012,2014,Comedy,7.8,798,2496468
Merlin: Secrets & Magic,2009,\N,Documentary,8.3,798,1516278
Love of Kill,2022,\N,"Action,Animation,Crime",6.7,798,15018116
Little Secrets,2010,2011,"Drama,Romance",3.8,798,1755473
Maoyu ~ Archenemy & Hero,2013,\N,"Animation,Fantasy,Romance",6.8,798,2552230
Amnesia,2013,\N,"Animation,Fantasy,Mystery",5.8,797,2552204
The Odyssey,1992,1994,"Adventure,Drama,Family",8.0,797,0103504
The Contender,2005,\N,"Action,Game-Show,Reality-TV",7.4,797,0416359
Hanasaku iroha,2011,2011,"Animation,Comedy,Drama",7.6,796,1820941
Mobile Police Patlabor: The Early Days,1988,1988,"Action,Animation,Comedy",7.4,796,0160423
Time Warp,2008,2009,Documentary,7.8,796,1312022
Kerchi: Dakarguli Gmirebi,2015,\N,"Drama,War",9.2,796,5289208
I Love the '80s Strikes Back,2003,\N,"Comedy,Documentary",8.4,796,0383788
Mr. Wizard's World,1983,1989,Family,8.2,796,0085060
Powder,2010,\N,"Crime,Thriller",8.6,796,1739744
Un gallo para Esculapio,2017,\N,"Crime,Drama,Mystery",8.2,796,7077616
Naamkarann,2016,2018,"Action,Drama,Romance",6.7,796,7045034
The Collector,2004,2006,"Action,Drama,Fantasy",6.6,796,0380869
Autopsy: The Last Hours of,2014,\N,"Biography,Documentary",7.7,795,3468046
The LXD: The Legion of Extraordinary Dancers,2010,2012,"Action,Adventure,Music",6.8,795,1743034
Mayberry R.F.D.,1968,1971,"Comedy,Family",5.9,795,0062587
Crikey! It's the Irwins,2018,\N,Documentary,8.4,795,8994238
Grow,2020,2020,"Crime,Thriller",7.1,795,11009944
The Ghost Town Terror,2022,\N,Mystery,5.3,795,18078792
Suryaputra Karn,2015,2016,"Fantasy,History",7.8,795,5328326
Dimension 20,2018,\N,"Adventure,Comedy,Fantasy",9.4,795,9646546
Dead Mount Death Play,2023,\N,"Action,Animation,Fantasy",6.8,795,27489241
Jul i Skomakergata,1979,\N,Family,7.6,795,0078633
Nytt på nytt,1999,\N,"Comedy,News,Talk-Show",7.7,794,0268836
Stairway to Heaven,2003,2004,Romance,7.8,794,0457542
Just Jordan,2007,2008,"Comedy,Drama,Family",6.0,794,0486935
Forbidden Fruit,2007,2008,Drama,6.1,793,3587126
Random Acts of Flyness,2018,\N,"Comedy,Drama,Fantasy",6.9,793,7942806
A Case for Two,1981,2023,"Crime,Thriller",6.4,793,0081860
Cyanide and Happiness Shorts,2013,\N,"Animation,Comedy,Short",8.0,793,4674646
Stark Raving Mad,1999,2000,Comedy,8.1,793,0210455
The Naked Trucker and T-Bones Show,2007,2007,Comedy,4.1,793,0804423
Alacakaranlik,2003,2005,Adventure,7.6,793,0426642
Magical DoReMi,1999,2004,"Action,Adventure,Animation",6.6,792,0303503
The Orbital Children,2022,\N,"Adventure,Animation,Drama",6.4,792,13351614
Inside the NBA,1988,\N,"Sport,Talk-Show",8.8,791,0784889
Cardcaptor Sakura: Clear Card Arc,2018,2018,"Adventure,Animation,Comedy",7.8,791,6279576
Gato Fedorento: Série Lopes da Silva,2006,\N,Comedy,8.5,791,0781285
The Sonny and Cher Comedy Hour,1971,1974,"Comedy,Music",7.1,791,0066717
"Dr. Psycho - Die Bösen, die Bullen, meine Frau und ich",2007,2008,"Comedy,Crime",8.0,790,0991261
Aber Bergen,2016,2018,Drama,7.3,790,5759648
Gruntovcani,1975,1975,Comedy,9.1,790,0072509
Coffee and Vanilla,2019,\N,Romance,5.5,789,10495314
Lights Out with David Spade,2019,\N,"Comedy,News,Talk-Show",8.1,789,8129446
Choque de Cultura,2016,2021,"Comedy,Short",9.4,789,7137290
Transformers: The Headmasters,1987,1988,"Action,Adventure,Animation",6.9,789,0127402
Decoded,2010,2012,"Documentary,History,Mystery",6.2,789,1787217
Les hommes de l'ombre,2012,2016,"Drama,Thriller",7.5,788,2181219
G.E.O. Más Allá del Límite,2021,\N,Documentary,8.2,788,13063852
Tomorrow's Joe,1970,1971,"Action,Animation,Drama",8.3,788,1690397
American Monster,2016,\N,"Crime,Documentary,Drama",7.5,788,5784958
The Caterpillar Effect,2018,2018,"Drama,Mystery,Thriller",8.8,788,8037706
Kiss Sixth Sense,2022,\N,"Comedy,Fantasy,Romance",7.2,787,20235634
Active Shooter: America Under Fire,2017,\N,Documentary,8.6,787,7449708
Sara,2018,2018,"Comedy,Drama",8.5,787,7170638
The Adventures of Young Indiana Jones,2002,2008,"Action,Adventure,Family",7.5,787,9733630
Mother and Son,1984,1994,Comedy,8.2,787,0088573
The Deep End,2010,2010,Drama,6.8,787,1441219
Inside the Real Narcos,2018,2018,"Crime,Documentary",7.5,786,9437310
Robin's Nest,1977,1981,Comedy,6.4,786,0075569
Price iz radionice,1981,1982,Comedy,8.8,786,0180933
Valentine,2008,2009,Comedy,6.5,786,1274409
Rags to Riches,1987,1988,"Comedy,Drama,Family",7.6,786,0092434
The Wall,2019,\N,"Drama,Mystery,Thriller",7.0,786,11577386
Incredible Crew,2012,2013,"Comedy,Family",4.0,786,2287380
Archie's Weird Mysteries,1999,2000,"Adventure,Animation,Comedy",7.3,786,0229878
Jacob Two-Two,2003,2016,"Animation,Family,Fantasy",6.8,786,0381771
The Legend of Prince Valiant,1991,1994,"Action,Adventure,Animation",7.4,785,0101171
Scam City,2012,\N,"Adventure,Documentary,Reality-TV",7.9,785,2207986
Made in Mexico,2018,2018,Reality-TV,4.0,785,8871764
Mapleworth Murders,2020,2020,"Comedy,Mystery,Short",6.5,784,10584350
The Wrong Girl,2016,2017,"Comedy,Drama,Romance",7.0,784,5841196
Love and Hip Hop: New York,2010,\N,Reality-TV,4.9,784,1718437
The Legend of Anle,2023,\N,"Mystery,Romance",6.8,784,17070646
F/X: The Series,1996,1998,"Action,Crime,Drama",6.6,784,0115168
Bee & Puppycat: Lazy in Space,2022,\N,"Animation,Comedy,Sci-Fi",8.5,784,13259622
Tokyo Girl,2016,2017,Drama,8.0,784,7256504
Baby Shark's Big Show!,2020,\N,"Adventure,Animation,Comedy",3.0,784,10518284
Zbrodnia,2014,\N,"Action,Crime",6.2,784,4173216
Magnus,2019,\N,"Comedy,Crime",7.3,783,8333976
Hunter Street,2017,2021,"Action,Adventure,Comedy",6.9,783,6622316
Parkinson,1971,2007,"Comedy,Music,Talk-Show",7.3,783,0168358
Happily Ever After: Fairy Tales for Every Child,1995,2000,"Adventure,Animation,Comedy",6.9,783,0111996
StarTalk,2015,\N,Talk-Show,7.8,783,4634294
Terrace House: Tokyo 2019-2020,2019,2020,"Drama,Reality-TV",7.4,783,10686814
Spartakus and the Sun Beneath the Sea,1985,1987,"Adventure,Animation,Comedy",8.0,783,0212676
It Started with a Kiss: They Kiss Again,2007,2008,"Comedy,Drama,Romance",7.0,782,1856983
My School President,2022,2023,"Comedy,Music,Romance",8.5,782,16359870
Aquaman,1967,1969,"Action,Adventure,Animation",6.6,782,0433278
Yu-Gi-Oh! Arc-V,2014,2018,"Adventure,Animation,Fantasy",6.0,782,3696476
Pistvakt - En vintersaga,1998,2000,"Comedy,Drama",7.4,782,0122832
Hoarding: Buried Alive,2010,2014,Documentary,6.5,782,1538296
The Great Food Truck Race,2010,\N,"Game-Show,Reality-TV",6.6,782,1711420
Extreme Weight Loss,2011,\N,Reality-TV,6.3,782,1713288
Grosse Pointe,2000,2001,Comedy,7.8,781,0247104
Rove Live,2000,2009,"Comedy,Talk-Show",6.4,781,0261489
Mighty Thor,1966,1966,"Action,Animation,Fantasy",6.5,781,0156221
Kasautii Zindagii Kay,2001,2008,"Drama,Romance",2.9,781,1450737
The Rational Life,2021,\N,"Drama,Romance",8.0,781,14376958
Shadow Raiders,1998,1999,"Action,Animation,Sci-Fi",8.1,781,0169510
Konosuba: An Explosion on This Wonderful World!,2023,2023,"Adventure,Animation,Comedy",6.9,781,27329086
Chris Stuckmann Hilariocity Reviews,2013,\N,Comedy,8.6,780,6097360
The Snoopy Show,2021,\N,"Action,Adventure,Animation",8.1,780,13206602
Neighbors from Hell,2010,2010,"Animation,Comedy",5.9,780,1592270
Captain Flamingo,2006,2010,"Animation,Comedy,Family",4.4,780,0470105
Kevin Hill,2004,2005,"Drama,Romance",6.6,780,0412162
The Time of Our Lives,2013,2014,Drama,7.9,780,2196296
Pelle Svanslös,1997,1997,Family,6.8,780,0118424
Trail of Lies,2013,2014,"Comedy,Crime,Drama",6.8,779,2933326
Time of Honor,2008,\N,"Drama,Romance,War",8.0,779,1287566
G-Force: Guardians of Space,1987,1987,"Action,Adventure,Animation",7.4,779,0302109
ChäoS;HEAd,2008,2008,"Animation,Horror,Mystery",5.9,779,1278254
Inside Edition,1988,\N,"Documentary,News",4.0,779,0166442
Ultramarine Magmell,2019,2019,"Action,Adventure,Animation",6.1,779,9826314
Love All Play,2022,2022,"Drama,Romance,Sport",7.7,778,19851552
Los pacientes del doctor García,2023,2023,Drama,6.8,778,17075746
Spitting Image,2020,2021,Comedy,5.6,778,11347766
Six,2021,\N,"Crime,Mystery,Thriller",5.3,778,14595950
Internet Historian,2017,\N,"Animation,Comedy,Documentary",9.2,778,8258576
Scoundrels,2010,\N,"Comedy,Drama",6.4,778,1595860
Terra Nostra,1999,2000,"Drama,Romance",6.8,778,0202765
Sheriff Callie's Wild West,2013,2017,"Action,Adventure,Animation",6.3,777,2769458
That's My Life,2014,2017,"Crime,Drama",5.0,777,3659018
Until Life Do Us Part,2021,2021,Drama,7.3,777,13053042
Kaçak Gelinler,2014,2015,"Comedy,Romance",5.6,777,4015642
Dr. Aibolit,1984,1985,"Animation,Family,Musical",7.5,777,0218940
Yeh Hai Chahatein,2019,\N,"Action,Drama,Family",4.0,777,11349960
Scrapped Princess,2003,2003,"Adventure,Animation,Comedy",7.4,776,0409612
The Gourmet Detective,2015,2020,"Crime,Drama,Mystery",7.1,776,13174750
Doctor X,2012,\N,"Comedy,Drama,Mystery",7.5,776,2349912
Age of the Living Dead,2018,\N,"Action,Horror,Sci-Fi",4.4,776,5338744
The Chosen One,2019,2019,"Mystery,Thriller",5.8,776,9048368
Jungle Cubs,1996,1998,"Adventure,Animation,Comedy",6.1,776,0124949
Snack vs. Chef,2022,\N,"Game-Show,Reality-TV",5.4,776,21840894
Didn't I Say to Make My Abilities Average in the Next Life?!,2019,2019,"Action,Adventure,Animation",6.5,776,10882992
Diablo Guardián,2018,2019,"Action,Drama",6.1,776,6121710
Indian Idol,2004,\N,"Music,Reality-TV",5.0,775,0486068
Love Island Australia,2018,2023,Reality-TV,5.6,775,8467296
The Chris Isaak Show,2001,2004,"Comedy,Music",7.8,775,0268789
The Dungeon of Black Company,2021,2021,"Animation,Comedy,Fantasy",6.6,774,13943462
Witless,2016,2018,"Comedy,Thriller",6.9,774,5237932
Beyblade Burst,2016,\N,"Action,Animation,Comedy",6.8,774,6348126
Crazy Like a Fox,1984,1986,"Comedy,Crime,Mystery",7.0,774,0086691
XXX: Uncensored,2018,2020,"Comedy,Drama,Romance",4.8,774,9010756
The Kicks,2015,2016,"Comedy,Family,Sport",6.8,774,4196686
Strong Girl Nam-soon,2023,2023,"Action,Comedy,Crime",7.1,774,29225198
Honey West,1965,1966,"Action,Crime,Drama",7.5,773,0058814
Tajne vinove loze,2021,\N,"Drama,Mystery,Romance",6.2,773,13178594
The Wingfeather Saga,2022,\N,"Adventure,Animation,Fantasy",8.4,773,20978970
Acapulco H.E.A.T.,1993,1994,"Action,Adventure",5.6,773,0105930
Handsome Siblings,2020,2020,"Action,Adventure,Comedy",7.9,772,11541444
Made,2003,\N,Reality-TV,5.9,772,0409579
Alien Surf Girls,2012,2012,"Family,Sci-Fi",6.9,772,2196825
The Surreal Life,2003,\N,"Comedy,Reality-TV",5.5,772,0337784
Killer Women with Piers Morgan,2016,2017,"Crime,Documentary",6.6,772,6172806
Kayip,2013,2014,"Action,Drama",7.8,771,3142878
All About the Washingtons,2018,2018,"Comedy,Music",4.8,771,7661368
The Little Lulu Show,1995,1999,"Animation,Comedy,Family",7.2,771,0242213
86 & Lex,2018,2018,"Drama,Romance",5.9,771,3958432
Girlfriends,2018,2018,Drama,6.5,771,7278232
My Own Swordsman,2006,\N,Comedy,8.6,770,1353771
Faadu - A Love Story,2022,\N,Romance,7.8,770,16085542
Swarajyarakshak Sambhaji,2017,\N,"Action,Biography,History",9.4,770,8725390
Fantasy Island,1998,1999,"Adventure,Comedy,Drama",6.3,770,0158408
Insomniacs After School,2023,2023,"Animation,Comedy,Drama",7.9,770,26450257
Sweetness and Lightning,2016,2016,"Animation,Comedy,Drama",7.2,770,5853222
Adamas,2022,2022,"Drama,Mystery,Thriller",7.0,770,21195588
Auction Kings,2010,\N,Reality-TV,5.9,770,1772447
Carrusel,1989,1990,"Drama,Family",8.3,770,0170885
Bade Achhe Lagte Hain,2011,2014,"Drama,Romance",5.5,770,1985299
Strawberry Panic,2006,2006,"Animation,Drama,Romance",7.1,770,0996275
Don Chuck Story,1975,1977,"Adventure,Animation,Family",6.8,770,0813691
The Making of an Ordinary Woman,2019,2019,"Comedy,Drama",8.5,770,10752444
The Legend of the Legendary Heroes,2010,\N,"Action,Adventure,Animation",7.0,769,1690400
A Class Apart,2021,2021,"Crime,Drama",5.9,769,13519026
Joseph from Egypt,2013,2013,"Biography,Drama,History",5.8,769,3103206
Pqueen,2017,\N,Talk-Show,8.8,768,11786388
Lindenstraße,1985,2020,"Drama,Family",4.7,768,0088554
Three Busy Debras,2020,2022,Comedy,6.0,768,8619594
Brooke Knows Best,2008,\N,Reality-TV,2.7,768,1259798
The Real Housewives of Dallas,2016,2021,Reality-TV,4.9,768,5512352
Don't Say No,2021,2021,Romance,7.3,767,15452616
Jerseylicious,2010,\N,Reality-TV,4.3,767,1583417
Speed Buggy,1973,1983,"Animation,Family",6.6,767,0069636
Pros and Cons,2018,\N,"Comedy,Drama",7.5,767,7694874
Undercover Billionaire,2019,\N,Reality-TV,7.6,766,8417266
Basketball Wives,2010,\N,Reality-TV,3.6,766,1637756
Mere Humsafar,2021,\N,"Drama,Romance",8.5,766,21245840
Arsenal Military Academy,2019,2019,"Action,History,Romance",8.3,766,11024384
De Ridder,2013,2016,Crime,7.6,766,2613218
Fernwood Tonight,1977,1977,"Comedy,Talk-Show",8.6,766,0075505
The David Letterman Show,1980,1980,"Comedy,Talk-Show",7.1,765,0080209
Yasemince,1997,2005,Comedy,6.7,765,3811760
Pact of Silence,2023,\N,"Crime,Drama,Thriller",6.8,765,29195231
The Favorite,2008,2009,"Drama,Mystery,Thriller",7.7,765,1256139
El Maestro,2019,2019,"Drama,Music",8.8,765,10110244
Syucheu,2018,2018,"Crime,Drama,Thriller",7.4,765,8084058
Between Us,2022,2023,"Drama,Romance",7.9,765,14272584
The Others,2000,2000,"Drama,Horror,Mystery",7.6,764,0229916
Making Fun,2022,\N,Reality-TV,7.1,764,17737382
Rurouni Kenshin,2023,\N,"Action,Adventure,Animation",8.3,764,22249034
It's Your Move,1984,1985,Comedy,8.3,764,0086737
Impractical Jokers,2012,2016,Comedy,6.9,764,3845452
Jedini izlaz,2021,\N,"Mystery,Thriller",7.6,764,14482550
Ga-Rei-Zero,2008,\N,"Action,Animation,Drama",7.3,764,1475263
Bunsen Is a Beast,2017,2018,"Adventure,Animation,Comedy",4.0,764,6433606
Kamen Rider Black Sun,2022,\N,"Action,Adventure,Drama",7.3,763,14377480
Zindagi inShort,2020,2020,"Comedy,Drama,Romance",7.1,763,11813946
Time Trumpet,2006,\N,Comedy,8.0,763,0840965
Maya & Miguel,2004,2009,"Adventure,Animation,Comedy",5.9,763,0426745
Snoopy in Space,2019,2021,"Adventure,Animation,Comedy",7.6,763,10659366
Call-center,2020,2020,"Crime,Drama,Thriller",6.9,763,12025128
How the Earth Was Made,2009,\N,"Documentary,History",8.0,763,1591535
Knallerfrauen,2011,\N,Comedy,7.4,763,2119785
The Ending Planner,2012,\N,"Drama,Mystery",6.9,763,2108249
Kaderimin Oyunu,2021,2022,Drama,5.2,763,15471722
Hubert ohne Staller,2011,\N,"Comedy,Crime,Drama",7.6,762,2090883
Natural World,1983,\N,Documentary,8.6,762,0318912
This Is Football,2019,2019,"Documentary,Sport",8.0,762,9170224
Twelve Forever,2019,2019,"Action,Adventure,Animation",6.9,762,8009622
H+,2011,2013,Sci-Fi,7.1,762,1730523
Velo misto,1980,1981,"Comedy,Drama,History",8.9,762,0081955
High Heat,2022,\N,Drama,6.2,762,17641200
The Adventures of Tom Sawyer,1980,1980,"Adventure,Animation,Comedy",8.0,761,0168391
Monsters Inside Me,2009,\N,Documentary,7.6,761,1454824
North Shore,2023,\N,"Crime,Thriller",6.7,761,21942560
Sin Senos No Hay Paraíso,2008,\N,"Action,Crime,Drama",6.9,761,1244387
Persona 5: The Animation,2018,2019,"Action,Adventure,Animation",6.6,760,8010544
The Pickup Artist,2007,\N,"Reality-TV,Romance",6.8,760,1083958
Bay Kamber,1994,1994,Comedy,6.6,760,0493472
"If It's for My Daughter, I'd Even Defeat a Demon Lord",2019,\N,"Adventure,Animation,Comedy",7.0,760,10347622
AfterMASH,1983,1985,"Comedy,Drama",5.6,760,0084969
Familie Braun,2016,2016,"Comedy,Drama",7.4,760,5460924
Alpha Betas,2021,\N,"Animation,Comedy",8.2,760,12992166
Kokkoku,2018,2018,"Animation,Drama,Mystery",6.9,760,7933666
Hippocrate,2018,\N,Drama,7.9,759,9350920
Aerial America,2010,\N,Documentary,8.9,759,2735544
Oka Chinna Family Story,2021,\N,Drama,8.1,759,15819134
Reggie Perrin,2009,2010,Comedy,6.5,759,1336582
Grand Maison Tokyo,2019,2019,Drama,7.5,759,11292972
Sin identidad,2014,2015,Drama,7.4,759,3351126
TheOdd1sOut,2014,\N,"Animation,Biography,Comedy",8.1,758,7550710
Love Thy Neighbour,1972,1976,Comedy,7.0,758,0068096
Private Lives,2020,2020,"Crime,Drama,Romance",6.5,758,12560270
Aria the Scarlet Ammo,2011,2011,"Action,Animation,Comedy",6.5,758,1936037
Ahiru no Sora,2019,\N,"Animation,Sport",7.3,757,10937602
Tiger Mask II,1981,1982,"Action,Adventure,Animation",7.4,757,0441834
Power Rangers Beast Morphers,2019,2020,"Action,Adventure,Comedy",6.8,757,8022978
Little Women: LA,2014,\N,Reality-TV,5.7,757,3761278
The Return of the Condor Heroes,2006,\N,"Action,Adventure,Drama",7.3,757,1096982
Impuros,2018,\N,"Action,Crime,Drama",8.2,757,9070896
Ooku: The Inner Chambers,2023,\N,"Animation,Drama,Fantasy",7.4,757,27250301
Evening Urgant,2012,\N,"Comedy,News,Talk-Show",6.2,756,4264964
Press Your Luck,1983,1986,"Family,Game-Show",7.5,756,0136655
Emma Approved,2013,\N,Comedy,8.1,756,3254928
Plats bruts,1999,2002,Comedy,8.7,756,0352089
The Mimic,2013,2014,Comedy,7.6,756,2350760
Alaska State Troopers,2009,\N,"Documentary,Western",7.5,755,1531068
Dicktown,2020,2022,"Animation,Comedy,Mystery",6.9,755,12956576
Godzilla,1978,1980,"Adventure,Animation,Family",6.2,754,0177814
The Likely Lads,1964,1966,Comedy,7.1,754,0058821
Queer You Are,2021,2021,"Comedy,Drama",6.9,754,13138498
Bajillion Dollar Propertie$,2016,2019,Comedy,7.9,754,5363872
Love After World Domination,2022,2022,"Action,Animation,Comedy",7.2,754,14396202
Dinosaucers,1987,1987,"Action,Animation,Comedy",6.4,754,0213341
Stargate Infinity,2002,2003,"Action,Adventure,Animation",3.5,754,0320969
The Demon Headmaster,1996,1998,"Drama,Family,Fantasy",7.3,754,0194605
Special Agent Oso,2009,2012,"Action,Adventure,Animation",5.2,754,1124354
Cagaster of an Insect Cage,2020,2020,"Action,Animation,Drama",6.0,753,9288892
Ängelby,2015,2015,"Drama,Fantasy,Mystery",6.1,753,3543634
The Jeff Foxworthy Show,1995,1997,"Comedy,Family",5.6,753,0112025
Clanul,2022,\N,"Action,Comedy,Crime",7.5,753,21603982
Baggage Battles,2012,\N,Reality-TV,5.7,753,2128828
Silence,2021,\N,"Crime,Drama,Mystery",7.6,753,15229966
Love and Secrets,2019,2019,"Action,Drama,Romance",6.2,753,10377430
Ijon Tichy: Raumpilot,2007,2011,"Comedy,Sci-Fi",7.6,752,0978537
This Is Jinsy,2010,\N,"Comedy,Fantasy,Musical",7.0,752,2055490
Ruxx,2022,2022,"Comedy,Drama,Romance",6.5,752,16087866
Genshiken,2004,2007,"Animation,Comedy",7.5,752,0473578
Udaari,2016,\N,"Crime,Drama",8.6,752,5595912
Out of Order,2003,2003,"Drama,Romance",6.9,752,0329476
Spicy City,1997,1997,"Adventure,Animation,Crime",6.6,752,0149524
Billable Hours,2006,2008,Comedy,7.0,751,0488813
Mr. Midnight: Beware the Monsters,2022,2022,"Adventure,Comedy,Horror",5.9,751,22530632
JourneyQuest,2010,\N,"Action,Adventure,Comedy",7.9,751,1715332
Karishma Kaa Karishma,2003,2004,"Comedy,Family,Fantasy",7.1,751,4910308
The Holzer Files,2019,\N,"Horror,Mystery",7.3,751,10738706
The Duke of Death and His Maid,2021,\N,"Animation,Comedy,Drama",7.2,751,13971512
The Fugitive,2000,2001,"Action,Drama,Mystery",6.9,751,0247097
Gap Year,2017,2018,"Comedy,Drama",7.0,751,5793948
Mr Black,2019,2019,Comedy,7.3,750,10183430
Mrs. Brown's Boys: The Original Series,2002,2008,Comedy,7.2,750,2201815
Happy Sugar Life,2018,2018,"Animation,Crime,Drama",6.5,750,8696458
Action League Now!!,2003,2004,"Animation,Comedy,Family",8.1,750,0475182
Superhumans,2010,2014,Documentary,7.3,750,1743275
Praise Petey,2023,2023,"Animation,Comedy",6.1,750,16382978
Songland,2019,2020,Reality-TV,8.1,749,9165752
Tale of Tails,2021,\N,"Action,Crime,Mystery",7.2,749,11620272
The Hustler,2021,2021,Game-Show,7.8,749,11127158
Univer. Novaya obschaga,2011,2018,Comedy,5.0,748,3752220
The Jon Dore Television Show,2007,2009,Comedy,8.1,748,1105712
Bum Reviews,2008,\N,"Comedy,Short",6.4,748,1798328
Calimero,1972,1975,"Animation,Family",5.8,748,0296317
Hindafing,2017,\N,"Comedy,Drama",7.7,747,5546156
Nikki,2000,2002,Comedy,5.7,747,0247121
Battle for Dream Island,2010,\N,"Animation,Comedy,Family",8.3,747,5747554
Jewish Matchmaking,2023,\N,"Reality-TV,Romance",6.0,747,19037620
The Aquabats! Super Show!,2012,2018,"Adventure,Comedy,Family",8.7,747,2228547
Pyrocynical,2014,\N,"Comedy,Family",7.8,747,8689848
The Killing Vote,2023,\N,"Drama,Thriller",7.3,746,26471649
Champaign ILL,2018,2018,Comedy,7.2,746,8372778
The Most Popular Girls in School,2012,\N,"Animation,Comedy",8.8,746,2778780
Biography: WWE Legends,2021,2023,"Biography,Documentary,Sport",8.4,746,14403784
Fuuka,2017,2017,"Animation,Comedy,Drama",6.4,746,6422976
The Old Fox,1977,\N,"Crime,Drama",6.3,746,0075474
Muchachada nui,2007,2010,"Animation,Comedy",7.9,746,1111854
Spooksville,2013,2014,"Action,Adventure,Fantasy",7.6,745,2788518
The Kawai Complex Guide to Manors and Hostel Behavior,2014,2015,"Animation,Comedy,Drama",7.2,745,3498072
Promised Land,1996,1999,Drama,6.9,745,0115325
My Mother the Car,1965,1966,"Comedy,Fantasy",4.7,744,0058830
Atop the Fourth Wall,2008,\N,"Comedy,Sci-Fi",7.2,744,1868207
Chicken Girls,2017,\N,"Comedy,Drama,Family",5.4,744,7356206
Ne rodis krasivoy,2005,2006,Romance,4.5,744,0850978
Gerçek Kesit,1993,2006,"Action,Crime,Fantasy",8.0,744,2882382
Borettslaget,2002,\N,Comedy,7.2,744,0307728
Modern Love Chennai,2023,\N,Comedy,7.2,744,21883062
Ghar Ki Baat Hain,2009,2010,Comedy,4.3,743,2492510
Social Path,2012,\N,"History,Mystery,Thriller",8.9,743,2495452
Hero Mask,2018,2019,"Action,Animation,Crime",6.2,743,9316078
Biatches,2014,2014,"Animation,Comedy",1.0,743,5016274
All stars: De serie,1999,2001,"Comedy,Drama,Sport",7.6,743,0215510
Quark,1977,1978,"Comedy,Sci-Fi",7.0,743,0077066
Fugitiva,2018,2018,Drama,5.6,743,7158972
Our wonderful years,2020,2023,"Biography,Drama,History",6.8,743,11944132
Betty en NY,2019,\N,Comedy,7.3,743,8682738
